timestamp,dx_pixels_per_sec,dy_pixels_per_sec,speed_pixels_per_sec
1764755228.12249,-39.187157,-80.28387,89.33719
1764755228.346216,-108.688545,-50.93521,120.03165
1764755228.5742345,28.55332,-52.15416,59.458797
1764755228.7986395,21.285446,-11.366397,24.130173
1764755229.0253842,-84.24007,27.448055,88.59901
1764755229.250865,-30.05604,8.483886,31.230463
1764755229.484842,33.684998,25.90877,42.49639
1764755229.7090344,53.37403,87.316246,102.33726
1764755229.9339104,-45.687527,62.25386,77.21977
1764755230.1598797,104.800385,39.621952,112.04026
1764755230.3847823,-1.3134036,103.69286,103.70118
1764755230.6120934,-57.21841,-74.218834,93.71436
1764755230.8368368,26.57814,0.5668454,26.584183
1764755231.0674725,83.14993,-22.529408,86.14804
1764755231.2982566,-68.114265,-95.73588,117.49431
1764755231.5264213,-47.388374,-31.241566,56.759964
1764755231.7502887,-64.44872,22.129223,68.14206
1764755231.9746623,-11.022554,-6.7175107,12.908201
1764755232.203331,-17.202751,-60.725845,63.11547
1764755232.4317207,-88.60836,-36.727993,95.91865
1764755232.658928,-5.550556,29.93858,30.448763
1764755232.885469,-139.4492,-6.069748,139.58124
1764755233.1129248,-122.69978,-7.8507314,122.95068
1764755233.3378973,-22.482395,59.14733,63.2761
1764755233.5634468,-18.626757,29.042583,34.502575
1764755233.7873938,126.65939,43.983627,134.07893
1764755234.0130095,47.64007,1.803362,47.67419
1764755234.240494,98.81769,-37.36517,105.646065
1764755234.4664829,-59.499985,26.58524,65.16919
1764755234.692635,-0.14209653,-10.045419,10.046424
1764755234.9247265,-43.333546,-3.3095982,43.459747
1764755235.156986,-21.498993,-16.881262,27.334661
1764755235.386522,-15.252865,31.651459,35.13495
1764755235.6120062,52.959938,2.4960487,53.018726
1764755235.8412771,96.889656,-13.648934,97.8463
1764755236.0681458,12.348959,41.988556,43.766834
1764755236.3006759,106.6824,71.94675,128.67583
1764755236.5266814,-24.189148,40.67015,47.31993
1764755236.7605495,-7.0420327,4.6576734,8.442994
1764755236.9859564,-42.110252,-73.112854,84.37276
1764755237.2106547,6.5207105,-8.422575,10.651733
1764755237.4432046,-29.737715,-7.2422285,30.606888
1764755237.678718,-84.8872,-8.027129,85.265884
1764755237.905367,-67.71919,-49.33312,83.783325
1764755238.1303468,-96.18234,-59.720352,113.214676
1764755238.3581908,79.158875,24.148703,82.76042
1764755238.5824962,41.897064,44.40314,61.049183
1764755238.8088822,-2.5852466,-34.773434,34.8694
1764755239.0337749,62.36188,51.88093,81.12112
1764755239.2653425,32.609577,82.44043,88.65556
1764755239.4940789,-53.51468,-27.456837,60.14731
1764755239.718816,-53.01115,-91.7409,105.95553
1764755239.9434948,23.533285,-7.534291,24.709938
1764755240.179709,98.23435,41.086582,106.48049
1764755240.412235,33.157253,46.513885,57.122192
1764755240.6393108,-19.740728,-34.295647,39.5713
1764755240.8737705,104.36523,13.351207,105.21576
1764755241.0967417,94.04434,-34.83878,100.28997
1764755241.32217,-63.136395,-58.26673,85.91401
1764755241.546219,-51.272438,-13.948345,53.135857
1764755241.7706747,127.22729,-28.521757,130.3851
1764755242.0005176,-9.230015,-8.947278,12.854842
1764755242.2263641,-35.411385,-104.58905,110.42117
1764755242.4533262,52.158806,-43.990456,68.2327
1764755242.6786935,-7.2327414,31.091162,31.921354
1764755242.9022455,-80.32823,-93.054985,122.93029
1764755243.130373,78.47345,0.4090757,78.47452
1764755243.3549776,44.421043,83.80141,94.84675
1764755243.5824301,-104.048195,-25.096296,107.03201
1764755243.8136544,-22.374367,-24.944637,33.50891
1764755244.0468898,11.32347,37.03368,38.726147
1764755244.2716975,-34.513176,47.408215,58.640415
1764755244.4989917,15.453244,63.857742,65.70094
1764755244.7225413,-14.641392,91.78611,92.94655
1764755244.943838,-56.568394,-12.777722,57.993565
1764755245.1743948,-6.9279704,-13.555945,15.2236805
1764755245.4069476,-5.050882,-5.424502,7.411925
1764755245.6392906,-9.902553,4.3884664,10.831398
1764755245.8714004,-16.931198,-4.5380635,17.528818
1764755246.1052225,-16.58637,0.032488436,16.586403
1764755246.3391643,5.0710654,7.9312215,9.413818
1764755246.573964,20.702461,22.019043,30.223007
1764755246.8090749,-25.342142,25.27516,35.79187
1764755247.0480375,0.3284334,0.83372754,0.896086
1764755247.2850187,71.27812,-20.57815,74.189156
1764755247.5165017,48.476845,-3.8157392,48.626785
1764755247.7444673,-7.481697,-2.2403398,7.809924
1764755247.9735234,3.600955,-0.33136246,3.616169
1764755248.1986887,-11.097843,0.44883463,11.106915
1764755248.4250665,-1.1388582,1.9663799,2.272366
1764755248.651024,-4.004387,-0.005232974,4.0043902
1764755248.8791623,3.965225,-0.28437856,3.9754095
1764755249.1033478,5.8743095,0.15137982,5.8762593
1764755249.3303466,-8.574577,-1.8891238,8.780214
1764755249.556072,1.24985,-0.8988104,1.5394756
1764755249.7820032,9.927095,4.2137995,10.784402
1764755250.010693,-1.3088249,-1.7587032,2.1922727
1764755250.2373683,-3.9124792,-0.8245385,3.9984193

